age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
52,management,married,secondary,no,5601,no,no,cellular,4,46,1,-1,0,unknown,no
46,management,married,tertiary,no,48,no,no,unknown,13,120,1,-1,0,unknown,no
56,services,married,secondary,no,-229,no,yes,cellular,23,55,10,-1,0,unknown,no
56,unemployed,divorced,primary,no,282,no,no,cellular,28,156,2,-1,0,unknown,no
24,admin.,single,secondary,no,1295,no,no,cellular,22,355,2,92,1,success,yes
29,services,single,tertiary,no,1788,no,no,cellular,27,353,1,-1,0,unknown,yes
60,technician,married,primary,no,65,yes,no,unknown,9,1028,2,-1,0,unknown,yes
40,admin.,married,secondary,no,1538,yes,no,unknown,30,390,2,-1,0,unknown,no
30,management,single,tertiary,no,44,no,no,cellular,18,82,4,-1,0,unknown,no
26,student,single,secondary,no,47,yes,no,cellular,6,273,4,-1,0,unknown,no
35,entrepreneur,married,primary,yes,25,no,yes,cellular,7,236,1,-1,0,unknown,no
30,technician,married,secondary,no,4,yes,no,cellular,8,17,5,-1,0,unknown,no
29,services,married,secondary,no,489,yes,no,cellular,14,332,3,-1,0,unknown,no
57,services,married,secondary,no,68,yes,no,cellular,8,65,2,-1,0,unknown,no
47,technician,single,secondary,no,736,no,no,cellular,29,212,2,-1,0,unknown,no
46,management,married,secondary,no,4105,yes,no,cellular,15,115,3,258,2,failure,no
54,technician,married,secondary,no,369,no,no,cellular,4,226,1,-1,0,unknown,no
55,self-employed,married,secondary,no,181,no,no,cellular,4,68,1,-1,0,unknown,no
36,admin.,married,secondary,no,0,yes,yes,cellular,11,94,1,-1,0,unknown,no
50,blue-collar,married,secondary,no,0,no,no,cellular,27,78,3,-1,0,unknown,no
30,management,single,tertiary,no,4896,no,no,cellular,19,132,1,-1,0,unknown,no
27,admin.,single,secondary,no,454,no,yes,cellular,15,331,2,-1,0,unknown,no
57,technician,married,secondary,no,93,no,no,unknown,9,82,2,-1,0,unknown,no
32,technician,single,tertiary,no,259,no,no,cellular,22,407,4,-1,0,unknown,no
50,blue-collar,married,primary,no,3764,no,no,telephone,9,214,2,99,4,failure,yes
43,services,married,secondary,no,1450,yes,no,unknown,4,227,2,-1,0,unknown,no
36,management,married,tertiary,no,605,yes,no,unknown,26,204,1,-1,0,unknown,no
39,blue-collar,married,primary,no,694,yes,no,cellular,21,44,1,-1,0,unknown,no
40,blue-collar,divorced,primary,no,190,yes,yes,cellular,17,139,1,346,2,failure,no
53,admin.,married,secondary,no,3765,no,no,unknown,20,1094,3,-1,0,unknown,yes
26,admin.,single,secondary,no,255,no,no,cellular,14,209,2,106,2,success,yes
43,services,single,unknown,no,0,no,no,unknown,5,73,1,-1,0,unknown,no
47,services,married,secondary,no,518,no,no,cellular,29,96,2,-1,0,unknown,no
30,technician,married,tertiary,no,526,yes,yes,unknown,26,677,3,-1,0,unknown,yes
47,blue-collar,married,secondary,no,2128,yes,no,telephone,17,98,1,-1,0,unknown,no
58,retired,married,secondary,no,53,no,no,cellular,31,102,2,-1,0,unknown,no
51,housemaid,divorced,primary,no,127,no,no,unknown,13,69,1,-1,0,unknown,no
44,services,single,secondary,no,532,yes,no,cellular,15,550,2,340,2,failure,no
51,services,divorced,secondary,no,65,no,yes,cellular,15,881,1,-1,0,unknown,yes
35,blue-collar,married,primary,no,151,yes,no,cellular,11,301,2,298,6,failure,no
43,management,married,tertiary,no,68,yes,no,cellular,17,31,2,-1,0,unknown,no
57,admin.,divorced,secondary,yes,-435,yes,yes,cellular,6,89,5,273,2,failure,no
32,management,divorced,tertiary,no,222,no,yes,cellular,15,820,4,-1,0,unknown,yes
49,technician,married,primary,no,230,yes,no,unknown,8,96,1,-1,0,unknown,no
31,management,single,tertiary,no,350,yes,no,cellular,12,359,2,-1,0,unknown,no
27,technician,married,secondary,no,130,yes,no,cellular,7,265,3,-1,0,unknown,no
38,blue-collar,married,primary,no,1327,yes,no,cellular,20,277,1,-1,0,unknown,no
34,technician,single,tertiary,no,2838,yes,no,cellular,13,620,3,-1,0,unknown,yes
35,management,single,tertiary,no,992,no,yes,cellular,1,238,1,-1,0,unknown,yes
46,technician,single,secondary,no,747,yes,no,telephone,6,22,6,-1,0,unknown,no
22,student,single,tertiary,no,691,no,no,cellular,19,338,1,-1,0,unknown,yes
37,blue-collar,single,secondary,no,223,yes,no,unknown,9,175,2,-1,0,unknown,no
25,admin.,single,secondary,no,248,yes,no,cellular,14,121,1,-1,0,unknown,no
43,technician,married,secondary,no,373,no,no,telephone,29,221,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,1144,yes,no,cellular,8,376,2,129,3,other,yes
38,management,married,tertiary,no,569,yes,no,cellular,6,105,2,252,1,failure,no
56,unemployed,married,secondary,no,12,no,no,cellular,12,511,3,187,1,failure,yes
36,blue-collar,married,unknown,no,722,yes,no,cellular,18,242,1,182,2,failure,no
56,retired,married,secondary,no,1678,yes,no,unknown,15,79,1,-1,0,unknown,no
29,technician,single,secondary,no,382,no,no,cellular,5,409,4,-1,0,unknown,yes
32,technician,single,secondary,no,129,yes,no,cellular,7,213,1,-1,0,unknown,no
49,services,married,secondary,no,3169,no,no,unknown,9,626,1,-1,0,unknown,no
25,student,married,tertiary,no,10,yes,no,cellular,21,857,4,-1,0,unknown,yes
34,admin.,divorced,secondary,no,661,yes,no,cellular,5,245,2,183,10,failure,yes
60,admin.,married,unknown,no,2667,yes,no,unknown,15,140,1,-1,0,unknown,no
27,technician,married,secondary,no,1577,yes,yes,unknown,28,266,2,-1,0,unknown,no
27,unemployed,single,secondary,no,0,no,yes,cellular,3,392,2,-1,0,unknown,no
54,housemaid,married,secondary,no,922,no,no,telephone,28,123,2,-1,0,unknown,no
39,services,single,secondary,no,1281,yes,yes,cellular,29,177,1,-1,0,unknown,no
72,retired,married,secondary,no,1129,no,no,cellular,26,186,1,-1,0,unknown,yes
38,admin.,married,secondary,no,11303,no,no,cellular,28,473,2,216,2,failure,yes
43,management,single,tertiary,no,2081,no,no,cellular,22,554,3,-1,0,unknown,yes
66,blue-collar,married,primary,no,2552,no,no,telephone,22,186,4,-1,0,unknown,no
51,retired,married,primary,no,67,no,no,unknown,18,835,1,-1,0,unknown,yes
25,unemployed,single,tertiary,no,343,no,no,cellular,1,377,1,-1,0,unknown,yes
51,blue-collar,married,secondary,no,33,no,yes,unknown,16,721,3,-1,0,unknown,yes
35,management,married,tertiary,no,122,no,no,cellular,7,179,4,-1,0,unknown,no
30,services,single,unknown,no,347,yes,no,unknown,21,225,1,-1,0,unknown,no
36,entrepreneur,single,secondary,no,296,no,no,cellular,18,67,2,111,2,failure,no
45,admin.,married,unknown,no,-299,yes,no,cellular,8,154,2,350,1,failure,no
33,technician,single,secondary,no,810,yes,no,unknown,27,133,1,-1,0,unknown,no
32,management,single,tertiary,no,151,yes,no,unknown,6,118,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,2909,no,no,cellular,6,205,7,-1,0,unknown,no
43,management,single,secondary,no,-228,yes,yes,unknown,16,122,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,1451,no,no,cellular,30,117,1,121,1,success,yes
33,management,single,tertiary,no,109,no,no,cellular,21,122,5,-1,0,unknown,no
41,management,single,tertiary,no,1253,no,no,cellular,21,1134,5,-1,0,unknown,yes
33,technician,married,secondary,no,1,yes,no,cellular,15,261,4,-1,0,unknown,no
45,blue-collar,married,primary,no,101,yes,no,unknown,12,460,5,-1,0,unknown,yes
34,blue-collar,single,secondary,no,186,no,no,cellular,2,342,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,0,yes,no,cellular,5,569,2,-1,0,unknown,no
39,admin.,single,secondary,no,720,yes,no,telephone,18,47,3,-1,0,unknown,no
35,entrepreneur,single,tertiary,no,1295,yes,no,cellular,17,952,2,73,1,failure,no
59,technician,married,primary,no,309,no,yes,cellular,29,25,5,-1,0,unknown,no
20,student,single,secondary,no,153,no,no,unknown,21,100,1,-1,0,unknown,yes
30,services,single,secondary,no,595,yes,no,cellular,17,172,1,-1,0,unknown,no
73,retired,married,unknown,no,519,no,no,telephone,16,434,1,57,1,failure,yes
25,student,single,secondary,no,2354,no,no,cellular,5,226,7,-1,0,unknown,yes
33,blue-collar,single,secondary,no,266,yes,yes,cellular,17,100,2,-1,0,unknown,no
33,management,married,tertiary,no,5,yes,no,unknown,7,12,1,-1,0,unknown,no
30,management,divorced,tertiary,no,477,yes,no,telephone,6,186,1,-1,0,unknown,no
32,entrepreneur,married,tertiary,no,0,no,no,cellular,19,167,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,379,yes,yes,unknown,6,252,4,-1,0,unknown,no
41,housemaid,divorced,tertiary,no,9767,yes,no,unknown,29,162,2,-1,0,unknown,no
52,housemaid,married,primary,no,200,no,no,cellular,13,224,2,-1,0,unknown,no
41,services,married,secondary,no,96,yes,no,unknown,30,136,2,-1,0,unknown,no
35,management,married,tertiary,no,105,yes,no,cellular,6,36,1,365,3,failure,no
39,management,married,tertiary,no,0,no,no,cellular,22,714,6,-1,0,unknown,no
53,technician,married,secondary,no,879,no,no,cellular,5,176,1,-1,0,unknown,no
31,management,divorced,tertiary,no,297,no,no,cellular,12,127,1,-1,0,unknown,no
30,admin.,married,secondary,no,0,no,no,cellular,1,318,1,-1,0,unknown,yes
61,admin.,married,unknown,no,1088,yes,no,cellular,20,254,1,359,1,failure,no
39,management,single,tertiary,no,3202,yes,no,cellular,14,14,8,-1,0,unknown,no
41,blue-collar,married,secondary,no,598,yes,no,cellular,12,69,3,364,11,failure,no
40,blue-collar,married,primary,yes,-23,no,yes,cellular,7,756,3,-1,0,unknown,no
52,services,married,secondary,no,992,yes,no,cellular,27,424,1,515,1,failure,yes
41,self-employed,divorced,tertiary,no,4717,yes,no,cellular,19,182,2,-1,0,unknown,no
23,technician,single,tertiary,no,1129,yes,no,unknown,28,806,1,-1,0,unknown,yes
36,blue-collar,married,secondary,no,0,no,no,cellular,15,794,1,-1,0,unknown,no
30,management,single,tertiary,no,5359,no,no,cellular,27,119,1,98,1,success,yes
42,management,married,primary,no,860,yes,no,unknown,15,90,3,-1,0,unknown,no
28,technician,single,tertiary,no,387,yes,no,cellular,20,205,1,82,1,failure,yes
47,technician,married,primary,no,235,no,no,cellular,2,136,2,203,1,other,yes
32,services,single,secondary,no,486,no,no,cellular,29,1181,1,-1,0,unknown,yes
34,housemaid,married,tertiary,no,11219,no,no,cellular,25,112,1,-1,0,unknown,no
26,housemaid,married,primary,no,158,no,yes,cellular,8,416,4,-1,0,unknown,no
35,services,single,secondary,no,1354,no,yes,cellular,21,278,6,-1,0,unknown,no
34,management,divorced,tertiary,no,221,no,no,cellular,8,150,2,-1,0,unknown,no
57,housemaid,married,tertiary,no,2326,no,no,cellular,28,207,1,194,1,success,yes
44,technician,single,secondary,no,2403,yes,no,unknown,30,158,1,-1,0,unknown,no
41,blue-collar,married,primary,no,191,yes,no,unknown,8,67,1,-1,0,unknown,no
53,entrepreneur,married,secondary,no,0,no,no,cellular,29,88,3,-1,0,unknown,no
69,retired,married,tertiary,no,473,no,no,cellular,20,333,1,-1,0,unknown,no
39,technician,married,secondary,no,116,no,no,cellular,22,554,2,-1,0,unknown,yes
41,technician,married,unknown,no,254,yes,no,unknown,8,690,1,-1,0,unknown,no
41,technician,married,secondary,no,1226,no,no,cellular,18,261,1,-1,0,unknown,no
35,management,single,tertiary,no,62,yes,no,cellular,20,213,3,-1,0,unknown,yes
39,admin.,married,secondary,no,248,yes,no,cellular,17,649,1,-1,0,unknown,no
38,management,single,tertiary,no,470,no,no,cellular,7,87,2,-1,0,unknown,no
39,blue-collar,single,secondary,no,175,no,no,cellular,12,17,1,365,2,other,no
49,services,single,secondary,no,459,yes,no,unknown,19,58,10,-1,0,unknown,no
57,unemployed,married,primary,no,2743,no,no,cellular,29,89,1,-1,0,unknown,no
30,unemployed,single,tertiary,no,463,no,no,cellular,22,374,4,-1,0,unknown,no
50,blue-collar,married,secondary,no,2087,yes,no,unknown,14,371,1,-1,0,unknown,no
46,management,married,primary,no,589,no,no,cellular,29,200,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,328,yes,no,cellular,18,160,2,182,1,failure,no
43,entrepreneur,single,primary,no,2124,yes,no,cellular,19,104,1,-1,0,unknown,no
48,services,married,primary,no,222,yes,no,cellular,11,127,2,369,1,failure,no
33,management,married,tertiary,no,2173,yes,no,cellular,15,871,1,-1,0,unknown,no
58,management,divorced,tertiary,no,0,no,no,cellular,22,73,3,-1,0,unknown,no
32,blue-collar,married,secondary,no,38,yes,no,unknown,23,368,5,-1,0,unknown,no
59,retired,married,primary,no,-182,no,yes,cellular,25,153,1,-1,0,unknown,no
22,student,single,secondary,no,216,no,no,cellular,8,363,1,187,1,success,yes
31,student,single,tertiary,no,25,yes,no,cellular,8,85,2,368,2,failure,no
60,admin.,single,secondary,no,3916,no,no,unknown,18,18,5,-1,0,unknown,no
39,technician,married,secondary,no,2266,no,no,cellular,22,86,1,93,4,success,no
43,blue-collar,married,secondary,no,1343,yes,yes,cellular,25,211,2,-1,0,unknown,no
38,management,single,tertiary,no,493,yes,no,cellular,11,553,1,367,7,failure,no
32,management,married,tertiary,no,4307,yes,no,unknown,28,91,3,-1,0,unknown,no
38,admin.,single,secondary,no,569,yes,yes,cellular,2,164,2,272,2,failure,no
46,management,single,unknown,no,312,yes,no,unknown,19,108,4,-1,0,unknown,no
56,blue-collar,married,secondary,no,1521,yes,yes,cellular,21,19,2,179,3,other,no
32,admin.,divorced,tertiary,no,146,yes,no,cellular,12,69,1,361,1,failure,no
38,entrepreneur,married,secondary,no,2139,yes,no,unknown,9,576,1,-1,0,unknown,no
59,retired,married,secondary,no,161,yes,no,cellular,21,272,2,-1,0,unknown,no
32,management,single,secondary,no,131,yes,yes,cellular,23,1152,2,-1,0,unknown,yes
35,blue-collar,married,secondary,no,528,yes,no,cellular,17,61,1,331,1,failure,no
34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,249,2,-1,0,unknown,no
33,self-employed,married,tertiary,no,277,no,no,cellular,24,57,2,-1,0,unknown,no
50,technician,married,secondary,no,389,yes,no,unknown,8,110,1,-1,0,unknown,no
26,management,single,tertiary,no,592,no,no,telephone,29,145,2,164,1,other,no
56,retired,married,secondary,no,-1206,yes,no,cellular,15,382,2,-1,0,unknown,yes
35,technician,single,tertiary,no,3552,no,no,cellular,21,267,1,-1,0,unknown,no
34,management,married,tertiary,no,1784,yes,no,cellular,17,43,2,-1,0,unknown,no
34,student,single,unknown,no,86,no,no,cellular,16,244,2,178,1,failure,no
41,blue-collar,divorced,primary,no,0,no,no,cellular,30,509,2,-1,0,unknown,yes
44,technician,married,secondary,no,266,yes,no,cellular,9,72,1,-1,0,unknown,no
52,management,married,tertiary,no,575,no,no,unknown,3,315,1,-1,0,unknown,no
35,management,married,tertiary,no,495,no,no,cellular,30,266,1,87,1,failure,yes
30,blue-collar,single,secondary,yes,4,yes,no,unknown,23,84,3,-1,0,unknown,no
70,retired,married,primary,no,4982,no,no,cellular,4,794,2,-1,0,unknown,no
40,management,married,tertiary,no,60,no,no,unknown,16,172,6,-1,0,unknown,no
33,self-employed,married,tertiary,no,1249,yes,no,cellular,11,261,2,-1,0,unknown,no
48,services,married,secondary,no,22,no,no,cellular,2,429,2,-1,0,unknown,no
45,technician,divorced,secondary,no,976,yes,no,cellular,17,183,1,338,2,failure,no
57,retired,divorced,tertiary,no,476,no,no,telephone,21,26,1,-1,0,unknown,no
47,management,divorced,tertiary,no,800,no,no,cellular,12,483,5,-1,0,unknown,no
40,services,married,secondary,no,695,yes,no,cellular,11,270,1,348,10,failure,no
48,technician,divorced,secondary,no,164,yes,no,unknown,12,139,2,-1,0,unknown,no
55,management,married,tertiary,no,10957,no,no,unknown,11,514,4,-1,0,unknown,no
42,services,married,secondary,no,-246,yes,no,unknown,7,149,1,-1,0,unknown,no
31,admin.,divorced,secondary,no,1890,yes,no,cellular,21,588,1,-1,0,unknown,no
40,admin.,married,secondary,no,419,yes,yes,cellular,12,92,1,369,1,failure,no
44,blue-collar,divorced,unknown,no,532,no,no,unknown,16,141,2,-1,0,unknown,no
35,admin.,married,secondary,no,498,yes,no,unknown,21,248,1,-1,0,unknown,no
37,admin.,married,secondary,no,11303,no,no,cellular,26,500,2,-1,0,unknown,no
29,blue-collar,married,primary,no,608,yes,no,unknown,9,184,2,-1,0,unknown,no
57,technician,married,secondary,no,29207,yes,no,telephone,21,232,2,-1,0,unknown,no
57,retired,married,secondary,no,81,no,no,cellular,19,118,3,-1,0,unknown,no
39,services,single,secondary,no,1048,yes,no,cellular,14,149,1,-1,0,unknown,no
33,management,single,tertiary,no,816,yes,no,cellular,11,383,2,503,2,failure,yes
41,self-employed,divorced,tertiary,no,4418,yes,no,cellular,21,855,3,-1,0,unknown,no
40,technician,married,secondary,no,42,no,no,cellular,13,1842,2,-1,0,unknown,yes
34,blue-collar,married,tertiary,no,631,yes,no,cellular,18,25,1,-1,0,unknown,no
45,admin.,married,secondary,no,520,yes,no,unknown,14,452,1,-1,0,unknown,no
61,retired,married,tertiary,no,2557,yes,no,cellular,10,89,1,91,4,success,yes
28,management,single,tertiary,no,390,no,no,cellular,29,845,1,232,4,success,yes
52,blue-collar,married,secondary,no,543,yes,no,cellular,13,211,2,-1,0,unknown,no
57,blue-collar,married,primary,no,403,yes,no,telephone,17,63,2,-1,0,unknown,no
76,self-employed,married,unknown,no,4984,no,no,telephone,28,403,1,182,1,success,yes
28,management,single,tertiary,no,1027,yes,no,cellular,14,433,1,-1,0,unknown,no
42,technician,married,secondary,no,3082,no,no,cellular,11,285,1,-1,0,unknown,yes
42,retired,married,primary,no,0,yes,no,unknown,8,186,2,-1,0,unknown,no
60,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,397,1,-1,0,unknown,no
49,housemaid,divorced,primary,no,164,yes,no,unknown,9,1080,5,-1,0,unknown,no
41,blue-collar,married,secondary,no,2044,yes,yes,cellular,29,234,5,-1,0,unknown,no
54,technician,divorced,secondary,no,2156,yes,no,cellular,3,261,1,195,4,failure,yes
19,student,single,secondary,no,1803,no,no,cellular,23,124,1,105,1,failure,no
53,retired,single,primary,no,0,no,no,unknown,9,114,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,360,yes,no,telephone,19,46,1,182,2,failure,no
32,technician,married,secondary,no,235,yes,no,telephone,28,688,6,-1,0,unknown,no
50,admin.,divorced,secondary,no,363,yes,no,unknown,16,1340,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,-416,yes,no,unknown,29,431,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,2342,no,no,unknown,12,136,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,-42,yes,yes,unknown,3,294,2,-1,0,unknown,no
36,management,single,tertiary,no,2706,no,no,cellular,31,75,3,-1,0,unknown,no
39,self-employed,married,secondary,no,1317,no,no,unknown,17,42,4,-1,0,unknown,no
43,blue-collar,married,primary,no,2317,no,no,cellular,28,412,1,-1,0,unknown,no
46,blue-collar,married,primary,no,1227,no,no,telephone,28,157,3,-1,0,unknown,no
43,admin.,divorced,secondary,no,57,no,no,unknown,11,46,1,-1,0,unknown,no
